country|date|pid|rank|week
TPE|3/29/2018|61427|1|17118
JPN|3/29/2018|96312|2|17118
IND|3/29/2018|73173|3|17118
THA|3/29/2018|35642|4|17118
ESP|3/29/2018|18228|5|17118
JPN|3/29/2018|96713|6|17118
CHN|3/29/2018|78778|7|17118
KOR|3/29/2018|76594|8|17118
CHN|3/29/2018|87434|9|17118
USA|3/29/2018|53806|10|17118
THA|3/29/2018|57971|11|17118
IND|3/29/2018|52748|12|17118
JPN|3/29/2018|77317|13|17118
JPN|3/29/2018|95189|14|17118
JPN|3/29/2018|61568|15|17118
KOR|3/29/2018|84992|16|17118
CAN|3/29/2018|84523|17|17118
SCO|3/29/2018|48528|18|17118
JPN|3/29/2018|34890|19|17118
TPE|3/29/2018|99925|20|17118
CHN|3/29/2018|92736|21|17118
THA|3/29/2018|58271|22|17118
CHN|3/29/2018|58637|23|17118
THA|3/29/2018|84062|24|17118
DEN|3/29/2018|91224|25|17118
TPE|3/29/2018|61427|1|17118
JPN|3/29/2018|96312|2|17118
IND|3/29/2018|73173|3|17118
THA|3/29/2018|35642|4|17118
ESP|3/29/2018|18228|5|17118
JPN|3/29/2018|96713|6|17118
CHN|3/29/2018|78778|7|17118
KOR|3/29/2018|76594|8|17118
CHN|3/29/2018|87434|9|17118
USA|3/29/2018|53806|10|17118
THA|3/29/2018|57971|11|17118
IND|3/29/2018|52748|12|17118
JPN|3/29/2018|77317|13|17118
JPN|3/29/2018|95189|14|17118
JPN|3/29/2018|61568|15|17118
KOR|3/29/2018|84992|16|17118
CAN|3/29/2018|84523|17|17118
SCO|3/29/2018|48528|18|17118
JPN|3/29/2018|34890|19|17118
TPE|3/29/2018|99925|20|17118
CHN|3/29/2018|92736|21|17118
THA|3/29/2018|58271|22|17118
CHN|3/29/2018|58637|23|17118
THA|3/29/2018|84062|24|17118
DEN|3/29/2018|91224|25|17118
MAS|3/29/2018|69012|26|17118
TPE|3/29/2018|76717|27|17118
KOR|3/29/2018|91598|28|17118
MAS|3/29/2018|18143|29|17118
RUS|3/29/2018|92400|30|17118
HKG|3/29/2018|87709|31|17118
ESP|3/29/2018|95780|32|17118
CHN|3/29/2018|78116|33|17118
INA|3/29/2018|96892|34|17118
DEN|3/29/2018|63437|35|17118
HKG|3/29/2018|51649|36|17118
DEN|3/29/2018|78534|37|17118
JPN|3/29/2018|66644|38|17118
INA|3/29/2018|97207|39|17118
JPN|3/29/2018|91896|40|17118
TUR|3/29/2018|87885|41|17118
TPE|3/29/2018|27588|42|17118
INA|3/29/2018|61665|43|17118
BUL|3/29/2018|15105|44|17118
JPN|3/29/2018|81880|45|17118
CAN|3/29/2018|95664|46|17118
INA|3/29/2018|83802|47|17118
TPE|3/29/2018|71673|48|17118
CAN|3/29/2018|97087|49|17118
DEN|3/29/2018|43761|50|17118
VIE|3/29/2018|71455|51|17118
TPE|3/29/2018|88807|52|17118
